Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_120_1711,VSS,Metal1,962.2600,474.6685,0.000018
FILLER_120_1647,VSS,Metal1,942.8845,474.9575,0.000018
FILLER_120_1641,VSS,Metal1,923.0600,474.6685,0.000018
FILLER_120_1577,VSS,Metal1,903.6845,474.9575,0.000018
FILLER_120_1571,VSS,Metal1,883.8600,474.6685,0.000018
FILLER_120_1539,VSS,Metal1,873.4840,474.9175,0.000018
FILLER_120_1488,VSS,Metal1,837.2000,474.3200,0.000034
FILLER_120_1434,VSS,Metal1,806.6800,474.3200,0.000035
FILLER_120_1393,VSS,Metal1,783.7200,474.3200,0.000046
FILLER_120_1349,VSS,Metal1,759.3600,474.3200,0.000048
FILLER_120_1345,VSS,Metal1,757.3000,474.6685,0.000049
FILLER_120_1332,VSS,Metal1,749.5600,474.3200,0.000050
FILLER_120_1330,VSS,Metal1,748.7200,474.3200,0.000051
FILLER_120_1297,VSS,Metal1,730.4200,474.6685,0.000053
FILLER_120_1265,VSS,Metal1,712.0400,474.3200,0.000053
FILLER_120_1263,VSS,Metal1,711.2000,474.3200,0.000053
FILLER_120_1259,VSS,Metal1,709.1400,474.6685,0.000053
FILLER_120_1229,VSS,Metal1,691.8800,474.3200,0.000056
FILLER_120_1227,VSS,Metal1,691.0400,474.3200,0.000056
FILLER_120_1192,VSS,Metal1,671.6200,474.6685,0.000059
FILLER_120_1102,VSS,Metal1,621.2200,474.6685,0.000057
FILLER_120_1084,VSS,Metal1,610.6800,474.3200,0.000057
FILLER_120_1082,VSS,Metal1,609.8400,474.3200,0.000057
FILLER_120_1017,VSS,Metal1,573.4400,474.3200,0.000056
FILLER_120_999,VSS,Metal1,563.0800,474.3200,0.000056
FILLER_120_997,VSS,Metal1,562.2400,474.3200,0.000056
FILLER_120_949,VSS,Metal1,535.0800,474.3200,0.000054
FILLER_120_947,VSS,Metal1,534.2400,474.3200,0.000054
FILLER_120_886,VSS,Metal1,500.2600,474.6685,0.000047
FILLER_120_877,VSS,Metal1,494.7600,474.3200,0.000041
FILLER_120_859,VSS,Metal1,484.6800,474.3200,0.000039
FILLER_120_786,VSS,Metal1,444.0800,474.3200,0.000028
FILLER_120_737,VSS,Metal1,416.3600,474.3200,0.000026
FILLER_120_694,VSS,Metal1,392.2800,474.3200,0.000026
FILLER_120_692,VSS,Metal1,391.4400,474.3200,0.000026
FILLER_120_664,VSS,Metal1,375.4800,474.3200,0.000026
FILLER_120_662,VSS,Metal1,374.6400,474.3200,0.000026
FILLER_120_654,VSS,Metal1,371.3330,474.7815,0.000026
FILLER_120_638,VSS,Metal1,361.3800,474.6685,0.000023
FILLER_120_630,VSS,Metal1,357.8930,474.7815,0.000023
FILLER_120_603,VSS,Metal1,341.7800,474.6685,0.000021
FILLER_120_550,VSS,Metal1,311.6400,474.3200,0.000020
FILLER_120_531,VSS,Metal1,301.2800,474.3200,0.000019
FILLER_120_527,VSS,Metal1,299.2200,474.6685,0.000019
FILLER_120_509,VSS,Metal1,289.1400,474.6685,0.000018
FILLER_120_474,VSS,Metal1,269.0800,474.3200,0.000011
FILLER_120_472,VSS,Metal1,268.2400,474.3200,0.000011
FILLER_120_468,VSS,Metal1,266.1800,474.6685,0.000011
FILLER_120_461,VSS,Metal1,261.8000,474.3200,0.000010
FILLER_120_457,VSS,Metal1,260.0200,474.6685,0.000010
FILLER_120_448,VSS,Metal1,254.5200,474.3200,0.000010
FILLER_120_413,VSS,Metal1,234.9200,474.3200,0.000008
FILLER_120_411,VSS,Metal1,234.0800,474.3200,0.000008
FILLER_120_403,VSS,Metal1,230.7730,474.7815,0.000008
FILLER_120_387,VSS,Metal1,223.9520,474.8680,0.000007
FILLER_120_381,VSS,Metal1,217.4600,474.6685,0.000006
FILLER_120_317,VSS,Metal1,198.0845,474.9575,0.000006
FILLER_120_311,VSS,Metal1,178.2600,474.6685,0.000006
FILLER_120_247,VSS,Metal1,158.8845,474.9575,0.000006
FILLER_120_241,VSS,Metal1,139.0600,474.6685,0.000006
FILLER_120_177,VSS,Metal1,119.6845,474.9575,0.000006
FILLER_120_171,VSS,Metal1,99.8600,474.6685,0.000006
FILLER_120_107,VSS,Metal1,80.4845,474.9575,0.000006
FILLER_120_101,VSS,Metal1,60.6600,474.6685,0.000006
FILLER_120_37,VSS,Metal1,41.2845,474.9575,0.000006
FILLER_120_34,VSS,Metal1,22.6800,474.3200,0.000006
FILLER_120_2,VSS,Metal1,12.7640,474.9175,0.000006
FILLER_119_1966,VSS,Metal1,1104.8800,474.3200,0.000018
FILLER_119_1962,VSS,Metal1,1102.8200,473.9710,0.000018
FILLER_119_1956,VSS,Metal1,1099.4600,473.9710,0.000018
FILLER_119_1892,VSS,Metal1,1080.0845,473.6820,0.000018
FILLER_119_1886,VSS,Metal1,1060.2600,473.9710,0.000018
FILLER_119_1822,VSS,Metal1,1040.8845,473.6820,0.000018
FILLER_119_1816,VSS,Metal1,1021.0600,473.9710,0.000018
FILLER_119_1752,VSS,Metal1,1001.6845,473.6820,0.000018
FILLER_119_1746,VSS,Metal1,981.8600,473.9710,0.000018
FILLER_119_1682,VSS,Metal1,962.4845,473.6820,0.000018
FILLER_119_1676,VSS,Metal1,942.6600,473.9710,0.000018
FILLER_119_1612,VSS,Metal1,923.2845,473.6820,0.000018
FILLER_119_1606,VSS,Metal1,903.4600,473.9710,0.000018
FILLER_119_1542,VSS,Metal1,884.0845,473.6820,0.000018
FILLER_119_1506,VSS,Metal1,847.4600,473.9710,0.000030
FILLER_119_1476,VSS,Metal1,830.2000,474.3200,0.000034
FILLER_119_1472,VSS,Metal1,828.4200,473.9710,0.000034
FILLER_119_1469,VSS,Metal1,826.2800,474.3200,0.000034
FILLER_119_1465,VSS,Metal1,824.5000,473.9710,0.000034
FILLER_119_1422,VSS,Metal1,800.2400,474.3200,0.000044
FILLER_119_1414,VSS,Metal1,795.7600,474.3200,0.000044
FILLER_119_1399,VSS,Metal1,787.0800,474.3200,0.000046
FILLER_119_1347,VSS,Metal1,758.4200,473.9710,0.000048
FILLER_119_1329,VSS,Metal1,747.8800,474.3200,0.000053
FILLER_119_1325,VSS,Metal1,746.1000,473.9710,0.000053
FILLER_119_1259,VSS,Metal1,708.6800,474.3200,0.000053
FILLER_119_1257,VSS,Metal1,707.8400,474.3200,0.000054
FILLER_119_1240,VSS,Metal1,698.3200,474.3200,0.000053
FILLER_119_1236,VSS,Metal1,696.2600,473.9710,0.000053
FILLER_119_1162,VSS,Metal1,654.6400,474.3200,0.000061
FILLER_119_1126,VSS,Metal1,634.4800,474.3200,0.000058
FILLER_119_1122,VSS,Metal1,632.4200,473.9710,0.000058
FILLER_119_1119,VSS,Metal1,630.2800,474.3200,0.000058
FILLER_119_1117,VSS,Metal1,629.4400,474.3200,0.000058
FILLER_119_1113,VSS,Metal1,627.3800,473.9710,0.000058
FILLER_119_1078,VSS,Metal1,607.3200,474.3200,0.000057
FILLER_119_1074,VSS,Metal1,605.5400,473.9710,0.000057
FILLER_119_1058,VSS,Metal1,599.7120,473.7720,0.000057
FILLER_119_1049,VSS,Metal1,591.0800,474.3200,0.000057
FILLER_119_1047,VSS,Metal1,590.2400,474.3200,0.000057
FILLER_119_1031,VSS,Metal1,584.5920,473.7720,0.000056
FILLER_119_1023,VSS,Metal1,576.8000,474.3200,0.000056
FILLER_119_1007,VSS,Metal1,571.1520,473.7720,0.000056
FILLER_119_986,VSS,Metal1,555.8000,474.3200,0.000056
FILLER_119_979,VSS,Metal1,551.8800,474.3200,0.000054
FILLER_119_963,VSS,Metal1,542.9200,474.3200,0.000054
FILLER_119_918,VSS,Metal1,517.7200,474.3200,0.000047
FILLER_119_916,VSS,Metal1,516.8800,474.3200,0.000047
FILLER_119_912,VSS,Metal1,514.8200,473.9710,0.000047
FILLER_119_870,VSS,Metal1,490.8400,474.3200,0.000039
FILLER_119_868,VSS,Metal1,490.0000,474.3200,0.000039
FILLER_119_864,VSS,Metal1,487.9400,473.9710,0.000039
FILLER_119_846,VSS,Metal1,477.6800,474.3200,0.000031
FILLER_119_842,VSS,Metal1,475.6200,473.9710,0.000031
FILLER_119_823,VSS,Metal1,464.8000,474.3200,0.000031
FILLER_119_797,VSS,Metal1,450.4200,473.9710,0.000028
FILLER_119_772,VSS,Metal1,436.2400,474.3200,0.000027
FILLER_119_760,VSS,Metal1,429.7000,473.9710,0.000027
FILLER_119_728,VSS,Metal1,411.6000,474.3200,0.000026
FILLER_119_724,VSS,Metal1,409.5400,473.9710,0.000026
FILLER_119_708,VSS,Metal1,400.1200,474.3200,0.000026
FILLER_119_706,VSS,Metal1,399.2800,474.3200,0.000026
FILLER_119_702,VSS,Metal1,397.2200,473.9710,0.000026
FILLER_119_693,VSS,Metal1,391.7200,474.3200,0.000026
FILLER_119_682,VSS,Metal1,385.5600,474.3200,0.000026
FILLER_119_632,VSS,Metal1,357.5600,474.3200,0.000023
FILLER_119_623,VSS,Metal1,352.5200,474.3200,0.000021
FILLER_119_619,VSS,Metal1,350.7400,473.9710,0.000021
FILLER_119_611,VSS,Metal1,347.2530,473.8580,0.000021
FILLER_119_576,VSS,Metal1,326.2000,474.3200,0.000021
FILLER_119_568,VSS,Metal1,323.1730,473.8580,0.000020
FILLER_119_552,VSS,Metal1,314.2130,473.8580,0.000020
FILLER_119_539,VSS,Metal1,305.4800,474.3200,0.000019
FILLER_119_531,VSS,Metal1,302.4530,473.8580,0.000019
FILLER_119_508,VSS,Metal1,288.1200,474.3200,0.000012
FILLER_119_492,VSS,Metal1,282.7520,473.7720,0.000012
FILLER_119_482,VSS,Metal1,273.8400,474.3200,0.000012
FILLER_119_478,VSS,Metal1,271.7800,473.9710,0.000012
FILLER_119_470,VSS,Metal1,268.2930,473.8580,0.000011
FILLER_119_434,VSS,Metal1,246.9600,474.3200,0.000010
FILLER_119_430,VSS,Metal1,244.9000,473.9710,0.000010
FILLER_119_422,VSS,Metal1,241.4130,473.8580,0.000010
FILLER_119_412,VSS,Metal1,234.6400,474.3200,0.000008
FILLER_119_408,VSS,Metal1,232.5800,473.9710,0.000008
FILLER_119_400,VSS,Metal1,229.0930,473.8580,0.000007
FILLER_119_384,VSS,Metal1,222.2720,473.7720,0.000007
FILLER_119_352,VSS,Metal1,208.7640,473.7220,0.000006
FILLER_119_346,VSS,Metal1,197.8600,473.9710,0.000006
FILLER_119_282,VSS,Metal1,178.4845,473.6820,0.000006
FILLER_119_276,VSS,Metal1,158.6600,473.9710,0.000006
FILLER_119_212,VSS,Metal1,139.2845,473.6820,0.000006
FILLER_119_206,VSS,Metal1,119.4600,473.9710,0.000006
FILLER_119_142,VSS,Metal1,100.0845,473.6820,0.000006
FILLER_119_136,VSS,Metal1,80.2600,473.9710,0.000006
FILLER_119_72,VSS,Metal1,60.8845,473.6820,0.000006
FILLER_119_66,VSS,Metal1,41.0600,473.9710,0.000006
FILLER_119_2,VSS,Metal1,21.6845,473.6820,0.000006
FILLER_118_1967,VSS,Metal1,1105.1600,466.4800,0.000009
FILLER_118_1959,VSS,Metal1,1102.1330,466.9415,0.000009
FILLER_118_1927,VSS,Metal1,1090.7640,467.0775,0.000009
FILLER_118_1921,VSS,Metal1,1079.8600,466.8285,0.000009
FILLER_118_1857,VSS,Metal1,1060.4845,467.1175,0.000009
FILLER_118_1851,VSS,Metal1,1040.6600,466.8285,0.000009
FILLER_118_1787,VSS,Metal1,1021.2845,467.1175,0.000009
FILLER_118_1781,VSS,Metal1,1001.4600,466.8285,0.000009
FILLER_118_1717,VSS,Metal1,982.0845,467.1175,0.000009
FILLER_118_1711,VSS,Metal1,962.2600,466.8285,0.000009
FILLER_118_1647,VSS,Metal1,942.8845,467.1175,0.000009
FILLER_118_1641,VSS,Metal1,923.0600,466.8285,0.000009
FILLER_118_1577,VSS,Metal1,903.6845,467.1175,0.000009
FILLER_118_1571,VSS,Metal1,883.8600,466.8285,0.000009
FILLER_118_1555,VSS,Metal1,878.0320,467.0280,0.000009
FILLER_118_1517,VSS,Metal1,853.1600,466.4800,0.000009
FILLER_118_1515,VSS,Metal1,852.3200,466.4800,0.000009
FILLER_118_1507,VSS,Metal1,849.0130,466.9415,0.000009
FILLER_118_1504,VSS,Metal1,845.8800,466.4800,0.000009
FILLER_118_1502,VSS,Metal1,845.0400,466.4800,0.000011
FILLER_118_1480,VSS,Metal1,832.4400,466.4800,0.000011
FILLER_118_1478,VSS,Metal1,831.6000,466.4800,0.000011
FILLER_118_1474,VSS,Metal1,829.5400,466.8285,0.000011
FILLER_118_1466,VSS,Metal1,826.0530,466.9415,0.000017
FILLER_118_1433,VSS,Metal1,806.4000,466.4800,0.000018
FILLER_118_1402,VSS,Metal1,788.7600,466.4800,0.000021
FILLER_118_1367,VSS,Metal1,769.1600,466.4800,0.000024
FILLER_118_1360,VSS,Metal1,765.2400,466.4800,0.000024
FILLER_118_1358,VSS,Metal1,764.4000,466.4800,0.000024
FILLER_118_1354,VSS,Metal1,762.3400,466.8285,0.000024
FILLER_118_1313,VSS,Metal1,739.3800,466.8285,0.000024
FILLER_118_1272,VSS,Metal1,716.2400,466.4800,0.000024
FILLER_118_1261,VSS,Metal1,709.8000,466.4800,0.000023
FILLER_118_1253,VSS,Metal1,705.6000,466.4800,0.000023
FILLER_118_1240,VSS,Metal1,699.4930,466.9415,0.000023
FILLER_118_1223,VSS,Metal1,688.8000,466.4800,0.000022
FILLER_118_1157,VSS,Metal1,652.0200,466.8285,0.000023
FILLER_118_1153,VSS,Metal1,649.6000,466.4800,0.000023
FILLER_118_1145,VSS,Metal1,646.2930,466.9415,0.000023
FILLER_118_1138,VSS,Metal1,640.9200,466.4800,0.000023
FILLER_118_1136,VSS,Metal1,640.0800,466.4800,0.000023
FILLER_118_1132,VSS,Metal1,638.0200,466.8285,0.000023
FILLER_118_1124,VSS,Metal1,634.5330,466.9415,0.000025
FILLER_118_1108,VSS,Metal1,624.1200,466.4800,0.000027
FILLER_118_1106,VSS,Metal1,623.2800,466.4800,0.000027
FILLER_118_1102,VSS,Metal1,621.2200,466.8285,0.000027
FILLER_118_1091,VSS,Metal1,614.8800,466.4800,0.000031
FILLER_118_1087,VSS,Metal1,612.8200,466.8285,0.000032
FILLER_118_1084,VSS,Metal1,610.6800,466.4800,0.000034
FILLER_118_1082,VSS,Metal1,609.8400,466.4800,0.000034
FILLER_118_1066,VSS,Metal1,604.1920,467.0280,0.000034
FILLER_118_1053,VSS,Metal1,593.3200,466.4800,0.000036
FILLER_118_1051,VSS,Metal1,592.4800,466.4800,0.000036
FILLER_118_1013,VSS,Metal1,571.2000,466.4800,0.000038
FILLER_118_997,VSS,Metal1,565.5520,467.0280,0.000038
FILLER_118_990,VSS,Metal1,558.0400,466.4800,0.000038
FILLER_118_986,VSS,Metal1,556.2600,466.8285,0.000038
FILLER_118_978,VSS,Metal1,552.7730,466.9415,0.000039
FILLER_118_879,VSS,Metal1,495.8800,466.4800,0.000047
FILLER_118_877,VSS,Metal1,495.0400,466.4800,0.000047
FILLER_118_853,VSS,Metal1,481.3200,466.4800,0.000044
FILLER_118_834,VSS,Metal1,471.1400,466.8285,0.000041
FILLER_118_821,VSS,Metal1,463.4000,466.4800,0.000040
FILLER_118_804,VSS,Metal1,453.8800,466.4800,0.000040
FILLER_118_802,VSS,Metal1,453.0400,466.4800,0.000040
FILLER_118_761,VSS,Metal1,429.8000,466.4800,0.000036
FILLER_118_757,VSS,Metal1,428.0200,466.8285,0.000036
FILLER_118_737,VSS,Metal1,416.3600,466.4800,0.000033
FILLER_118_734,VSS,Metal1,414.6800,466.4800,0.000032
FILLER_118_732,VSS,Metal1,413.8400,466.4800,0.000032
FILLER_118_728,VSS,Metal1,411.7800,466.8285,0.000032
FILLER_118_692,VSS,Metal1,391.4400,466.4800,0.000025
FILLER_118_685,VSS,Metal1,387.5200,466.4800,0.000025
FILLER_118_673,VSS,Metal1,380.9800,466.8285,0.000025
FILLER_118_658,VSS,Metal1,372.1200,466.4800,0.000024
FILLER_118_656,VSS,Metal1,371.2800,466.4800,0.000024
FILLER_118_652,VSS,Metal1,369.2200,466.8285,0.000024
FILLER_118_617,VSS,Metal1,349.1600,466.4800,0.000024
FILLER_118_615,VSS,Metal1,348.3200,466.4800,0.000024
FILLER_118_611,VSS,Metal1,346.2600,466.8285,0.000024
FILLER_118_603,VSS,Metal1,342.7730,466.9415,0.000024
FILLER_118_587,VSS,Metal1,333.8130,466.9415,0.000022
FILLER_118_580,VSS,Metal1,328.4400,466.4800,0.000016
FILLER_118_576,VSS,Metal1,326.6600,466.8285,0.000016
FILLER_118_544,VSS,Metal1,316.2840,467.0775,0.000016
FILLER_118_535,VSS,Metal1,303.7000,466.8285,0.000016
FILLER_118_527,VSS,Metal1,300.2130,466.9415,0.000016
FILLER_118_523,VSS,Metal1,296.8000,466.4800,0.000016
FILLER_118_512,VSS,Metal1,290.8200,466.8285,0.000014
FILLER_118_506,VSS,Metal1,287.0000,466.4800,0.000013
FILLER_118_490,VSS,Metal1,281.6320,467.0280,0.000013
FILLER_118_474,VSS,Metal1,269.0800,466.4800,0.000011
FILLER_118_472,VSS,Metal1,268.2400,466.4800,0.000011
FILLER_118_453,VSS,Metal1,257.6000,466.4800,0.000009
FILLER_118_445,VSS,Metal1,254.2930,466.9415,0.000008
FILLER_118_403,VSS,Metal1,230.7730,466.9415,0.000007
FILLER_118_387,VSS,Metal1,223.9520,467.0280,0.000007
FILLER_118_381,VSS,Metal1,217.4600,466.8285,0.000007
FILLER_118_317,VSS,Metal1,198.0845,467.1175,0.000007
FILLER_118_311,VSS,Metal1,178.2600,466.8285,0.000007
FILLER_118_247,VSS,Metal1,158.8845,467.1175,0.000007
FILLER_118_241,VSS,Metal1,139.0600,466.8285,0.000007
FILLER_118_177,VSS,Metal1,119.6845,467.1175,0.000007
FILLER_118_171,VSS,Metal1,99.8600,466.8285,0.000007
FILLER_118_107,VSS,Metal1,80.4845,467.1175,0.000007
FILLER_118_101,VSS,Metal1,60.6600,466.8285,0.000007
FILLER_118_37,VSS,Metal1,41.2845,467.1175,0.000007
FILLER_118_34,VSS,Metal1,22.6800,466.4800,0.000007
FILLER_118_2,VSS,Metal1,12.7640,467.0775,0.000007
FILLER_117_1966,VSS,Metal1,1104.8800,466.4800,0.000009
FILLER_117_1962,VSS,Metal1,1102.8200,466.1310,0.000009
FILLER_117_1956,VSS,Metal1,1099.4600,466.1310,0.000009
FILLER_117_1892,VSS,Metal1,1080.0845,465.8420,0.000009
FILLER_117_1886,VSS,Metal1,1060.2600,466.1310,0.000009
FILLER_117_1822,VSS,Metal1,1040.8845,465.8420,0.000009
FILLER_117_1816,VSS,Metal1,1021.0600,466.1310,0.000009
FILLER_117_1752,VSS,Metal1,1001.6845,465.8420,0.000009
FILLER_117_1746,VSS,Metal1,981.8600,466.1310,0.000009
FILLER_117_1682,VSS,Metal1,962.4845,465.8420,0.000009
FILLER_117_1676,VSS,Metal1,942.6600,466.1310,0.000009
FILLER_117_1612,VSS,Metal1,923.2845,465.8420,0.000009
FILLER_117_1606,VSS,Metal1,903.4600,466.1310,0.000009
FILLER_117_1542,VSS,Metal1,884.0845,465.8420,0.000009
FILLER_117_1536,VSS,Metal1,864.2600,466.1310,0.000009
FILLER_117_1439,VSS,Metal1,809.7600,466.4800,0.000018
FILLER_117_1429,VSS,Metal1,804.1600,466.4800,0.000019
FILLER_117_1408,VSS,Metal1,792.1200,466.4800,0.000021
FILLER_117_1388,VSS,Metal1,781.2000,466.4800,0.000024
FILLER_117_1375,VSS,Metal1,773.6400,466.4800,0.000024
FILLER_117_1340,VSS,Metal1,754.0400,466.4800,0.000024
FILLER_117_1338,VSS,Metal1,753.2000,466.4800,0.000024
FILLER_117_1329,VSS,Metal1,747.8800,466.4800,0.000024
FILLER_117_1327,VSS,Metal1,747.0400,466.4800,0.000024
FILLER_117_1270,VSS,Metal1,715.1200,466.4800,0.000024
FILLER_117_1250,VSS,Metal1,703.9200,466.4800,0.000023
FILLER_117_1243,VSS,Metal1,699.7200,466.4800,0.000023
FILLER_117_1207,VSS,Metal1,679.8400,466.4800,0.000023
FILLER_117_1189,VSS,Metal1,669.4800,466.4800,0.000023
FILLER_117_1181,VSS,Metal1,666.4530,466.0180,0.000023
FILLER_117_1164,VSS,Metal1,655.7600,466.4800,0.000023
FILLER_117_1128,VSS,Metal1,635.6000,466.4800,0.000025
FILLER_117_1104,VSS,Metal1,621.8800,466.4800,0.000027
FILLER_117_1054,VSS,Metal1,593.8800,466.4800,0.000036
FILLER_117_1052,VSS,Metal1,593.0400,466.4800,0.000036
FILLER_117_982,VSS,Metal1,554.0200,466.1310,0.000039
FILLER_117_933,VSS,Metal1,526.5800,466.1310,0.000044
FILLER_117_888,VSS,Metal1,500.9200,466.4800,0.000048
FILLER_117_886,VSS,Metal1,500.0800,466.4800,0.000048
FILLER_117_851,VSS,Metal1,480.2000,466.4800,0.000044
FILLER_117_847,VSS,Metal1,478.4200,466.1310,0.000044
FILLER_117_838,VSS,Metal1,473.2000,466.4800,0.000044
FILLER_117_810,VSS,Metal1,457.2400,466.4800,0.000040
FILLER_117_806,VSS,Metal1,455.4600,466.1310,0.000040
FILLER_117_769,VSS,Metal1,434.2800,466.4800,0.000038
FILLER_117_767,VSS,Metal1,433.4400,466.4800,0.000038
FILLER_117_763,VSS,Metal1,431.3800,466.1310,0.000038
FILLER_117_756,VSS,Metal1,427.0000,466.4800,0.000035
FILLER_117_752,VSS,Metal1,425.2200,466.1310,0.000035
FILLER_117_738,VSS,Metal1,418.3730,466.0180,0.000033
FILLER_117_725,VSS,Metal1,410.1000,466.1310,0.000031
FILLER_117_717,VSS,Metal1,406.6130,466.0180,0.000026
FILLER_117_696,VSS,Metal1,393.8600,466.1310,0.000026
FILLER_117_646,VSS,Metal1,365.4000,466.4800,0.000024
FILLER_117_644,VSS,Metal1,364.5600,466.4800,0.000024
FILLER_117_640,VSS,Metal1,362.5000,466.1310,0.000024
FILLER_117_626,VSS,Metal1,354.6600,466.1310,0.000024
FILLER_117_591,VSS,Metal1,334.6000,466.4800,0.000022
FILLER_117_587,VSS,Metal1,332.8200,466.1310,0.000022
FILLER_117_562,VSS,Metal1,318.8200,466.1310,0.000016
FILLER_117_515,VSS,Metal1,292.0400,466.4800,0.000014
FILLER_117_454,VSS,Metal1,258.1600,466.4800,0.000009
FILLER_117_450,VSS,Metal1,256.1000,466.1310,0.000009
FILLER_117_443,VSS,Metal1,251.7200,466.4800,0.000007
FILLER_117_441,VSS,Metal1,250.8800,466.4800,0.000007
FILLER_117_422,VSS,Metal1,240.4200,466.1310,0.000007
FILLER_117_416,VSS,Metal1,237.0600,466.1310,0.000007
FILLER_117_352,VSS,Metal1,217.6845,465.8420,0.000007
FILLER_117_346,VSS,Metal1,197.8600,466.1310,0.000007
FILLER_117_282,VSS,Metal1,178.4845,465.8420,0.000007
FILLER_117_276,VSS,Metal1,158.6600,466.1310,0.000007
FILLER_117_212,VSS,Metal1,139.2845,465.8420,0.000007
FILLER_117_206,VSS,Metal1,119.4600,466.1310,0.000007
FILLER_117_142,VSS,Metal1,100.0845,465.8420,0.000007
FILLER_117_136,VSS,Metal1,80.2600,466.1310,0.000007
FILLER_117_72,VSS,Metal1,60.8845,465.8420,0.000007
FILLER_117_66,VSS,Metal1,41.0600,466.1310,0.000007
FILLER_117_2,VSS,Metal1,21.6845,465.8420,0.000007
FILLER_116_1967,VSS,Metal1,1105.1600,458.6400,0.000004
FILLER_116_1959,VSS,Metal1,1102.1330,459.1015,0.000004
FILLER_116_1927,VSS,Metal1,1090.7640,459.2375,0.000004
FILLER_116_1921,VSS,Metal1,1079.8600,458.9885,0.000004
FILLER_116_1857,VSS,Metal1,1060.4845,459.2775,0.000004
FILLER_116_1851,VSS,Metal1,1040.6600,458.9885,0.000004
FILLER_116_1787,VSS,Metal1,1021.2845,459.2775,0.000004
FILLER_116_1781,VSS,Metal1,1001.4600,458.9885,0.000004
FILLER_116_1717,VSS,Metal1,982.0845,459.2775,0.000004
FILLER_116_1711,VSS,Metal1,962.2600,458.9885,0.000004
FILLER_116_1647,VSS,Metal1,942.8845,459.2775,0.000004
FILLER_116_1641,VSS,Metal1,923.0600,458.9885,0.000004
FILLER_116_1577,VSS,Metal1,903.6845,459.2775,0.000004
FILLER_116_1573,VSS,Metal1,884.8000,458.6400,0.000004
FILLER_116_1569,VSS,Metal1,882.7400,458.9885,0.000004
FILLER_116_1561,VSS,Metal1,879.2530,459.1015,0.000004
FILLER_116_1545,VSS,Metal1,872.4320,459.1880,0.000004
FILLER_116_1511,VSS,Metal1,850.0800,458.6400,0.000004
FILLER_116_1507,VSS,Metal1,848.0200,458.9885,0.000004
FILLER_116_1491,VSS,Metal1,840.0530,459.1015,0.000006
FILLER_116_1455,VSS,Metal1,818.9000,458.9885,0.000006
FILLER_116_1437,VSS,Metal1,808.6400,458.6400,0.000006
FILLER_116_1433,VSS,Metal1,806.4000,458.6400,0.000007
FILLER_116_1415,VSS,Metal1,796.0400,458.6400,0.000010
FILLER_116_1413,VSS,Metal1,795.2000,458.6400,0.000010
FILLER_116_1407,VSS,Metal1,791.5600,458.6400,0.000010
FILLER_116_1394,VSS,Metal1,784.2800,458.6400,0.000011
FILLER_116_1390,VSS,Metal1,782.5000,458.9885,0.000011
FILLER_116_1382,VSS,Metal1,779.0130,459.1015,0.000012
FILLER_116_1358,VSS,Metal1,764.4000,458.6400,0.000018
FILLER_116_1354,VSS,Metal1,762.3400,458.9885,0.000018
FILLER_116_1346,VSS,Metal1,758.8530,459.1015,0.000019
FILLER_116_1312,VSS,Metal1,738.6400,458.6400,0.000019
FILLER_116_1244,VSS,Metal1,700.2800,458.6400,0.000020
FILLER_116_1242,VSS,Metal1,699.4400,458.6400,0.000020
FILLER_116_1227,VSS,Metal1,690.7600,458.6400,0.000020
FILLER_116_1212,VSS,Metal1,682.3600,458.6400,0.000021
FILLER_116_1210,VSS,Metal1,681.5200,458.6400,0.000023
FILLER_116_1202,VSS,Metal1,677.0400,458.6400,0.000023
FILLER_116_1192,VSS,Metal1,671.6200,458.9885,0.000024
FILLER_116_1154,VSS,Metal1,649.8800,458.6400,0.000029
FILLER_116_1152,VSS,Metal1,649.0400,458.6400,0.000029
FILLER_116_1087,VSS,Metal1,612.3600,458.6400,0.000029
FILLER_116_1021,VSS,Metal1,575.4000,458.6400,0.000031
FILLER_116_1017,VSS,Metal1,573.6200,458.9885,0.000031
FILLER_116_1008,VSS,Metal1,568.1200,458.6400,0.000031
FILLER_116_992,VSS,Metal1,559.1600,458.6400,0.000031
FILLER_116_990,VSS,Metal1,558.3200,458.6400,0.000031
FILLER_116_955,VSS,Metal1,538.4400,458.6400,0.000032
FILLER_116_947,VSS,Metal1,535.4130,459.1015,0.000034
FILLER_116_877,VSS,Metal1,495.2200,458.9885,0.000035
FILLER_116_867,VSS,Metal1,490.6130,459.1015,0.000035
FILLER_116_816,VSS,Metal1,460.8800,458.6400,0.000036
FILLER_116_812,VSS,Metal1,458.8200,458.9885,0.000036
FILLER_116_803,VSS,Metal1,453.6000,458.6400,0.000034
FILLER_116_787,VSS,Metal1,444.3600,458.6400,0.000033
FILLER_116_779,VSS,Metal1,441.3330,459.1015,0.000033
FILLER_116_771,VSS,Metal1,435.6800,458.6400,0.000032
FILLER_116_671,VSS,Metal1,379.4000,458.6400,0.000024
FILLER_116_667,VSS,Metal1,377.6200,458.9885,0.000024
FILLER_116_658,VSS,Metal1,372.1200,458.6400,0.000023
FILLER_116_656,VSS,Metal1,371.2800,458.6400,0.000022
FILLER_116_648,VSS,Metal1,366.8000,458.6400,0.000021
FILLER_116_632,VSS,Metal1,361.1520,459.1880,0.000021
FILLER_116_597,VSS,Metal1,338.4200,458.9885,0.000019
